name,threelett,area,pop,pwpd,pwlogpd,popdens,gamma
Finland,ALD,0.0,0.0,0.0,0.0,0.0,0.0
Finland,FIN,338446.015625,4649699.0,145.32882690429688,3.9224319458007812,13.738377127629983,0.0
Fiji,FJI,18270.0,548150.4375,227.07980346679688,4.665465831756592,30.00276067323481,0.0
Ethiopia,ETH,1104300.0,99307528.0,277.96331787109375,5.157967567443848,89.92803404871864,0.0
Estonia,EST,45340.0,1257698.75,317.4228820800781,4.7673420906066895,27.739275474194972,0.0
Eritrea,ERI,117600.0,5258491.5,116.51502227783203,4.182117938995361,44.7150637755102,0.0
Equatorial Guinea,GNQ,28050.0,711162.0,74.95304107666016,3.6664841175079346,25.353368983957218,0.0
El Salvador,SLV,21040.0,5904985.5,637.9916381835938,6.06567907333374,280.6552043726236,0.0
Egypt,EGY,1001450.0,88562520.0,3377.59912109375,7.53441047668457,88.43429027909531,0.0
Ecuador,ECU,256370.0,14311496.0,380.1134338378906,5.224284648895264,55.823598704996684,0.0
Dominican Republic,DOM,48670.0,8278045.0,698.258056640625,5.925347805023193,170.08516539963017,0.0
Dominica,DMA,750.0,53038.10546875,108.83152770996094,4.689801216125488,70.71747395833333,0.0
Djibouti,DJI,23200.0,378733.9375,22.286020278930664,2.990960121154785,16.324738685344826,0.0
Denmark,GRL,410450.0,9691.1533203125,8.791121482849121,1.2107447385787964,0.02361104475651724,0.0
Denmark,FRO,1396.00006103516,22454.03515625,75.0334243774414,4.267150402069092,16.084551700950442,0.0
Denmark,DNK,42920.0,5005829.0,923.0980834960938,5.740164279937744,116.63161696178938,0.0
Czechia,CZE,78870.0,10487099.0,364.87762451171875,5.339091777801514,132.96689489032585,0.0
Northern Cyprus,CYN,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,9250.0,493516.59375,331.107421875,5.443465232849121,53.35314527027027,0.0
Cuba,CUB,109880.0,10388017.0,691.8159790039062,5.3164873123168945,94.53965234801602,0.0
Croatia,HRV,56590.0,4060952.5,235.24166870117188,4.915948390960693,71.76095599929316,0.0
Ivory Coast,CIV,322460.0,22150806.0,760.091552734375,5.070313930511475,68.69318985300502,0.0
Costa Rica,CRI,51100.0,4662199.5,796.2233276367188,5.727687835693359,91.2367808219178,0.0
Democratic Republic of the Congo,COD,2344860.0,77457320.0,900.08056640625,4.614177703857422,33.0328121934785,0.0
Republic of the Congo,COG,342000.0,4040491.75,374.1780700683594,3.9940543174743652,11.8143033625731,0.0
Comoros,COM,1861.0000610351601,181703.953125,396.04132080078125,5.981518745422363,97.63780073383192,0.0
Colombia,COL,1141748.984375,46869192.0,906.1557006835938,5.585351467132568,41.050347003948914,0.0
China,CHN,9562911.25,1340350208.0,1405.05517578125,6.3668951988220215,140.16131416047597,0.0
China,MAC,30.399999618530302,0.0,0.0,0.0,0.0,0.0
China,HKG,1105.99998474121,5781780.5,10852.1904296875,9.292121887207031,5227.649710458959,0.0
Chile,CHL,756096.015625,17318376.0,1184.6251220703125,5.612545013427734,22.904995717619776,0.0
Chad,TCD,1284000.0,13997326.0,104.55248260498047,3.4591987133026123,10.901344236760124,0.0
Central African Republic,CAF,622980.0,4875299.0,216.7639923095703,3.344633102416992,7.825771292818389,0.0
Cabo Verde,CPV,4030.0,324912.78125,289.3395690917969,5.4182353019714355,80.62351892059553,0.0
Canada,CAN,9984670.0,33088284.0,916.8455810546875,5.586016654968262,3.3139086219173994,0.0
Cameroon,CMR,475440.0,22784252.0,440.68115234375,4.9973530769348145,47.922454989062764,0.0
Cambodia,KHM,181040.0,15426772.0,508.804931640625,5.3181023597717285,85.21195315952276,0.0
Myanmar,MMR,676590.0,52237336.0,849.3060913085938,5.212132453918457,77.20678106386438,0.0
Burundi,BDI,27830.0,10805675.0,624.8576049804688,6.237076759338379,388.2743442328423,0.0
Burkina Faso,BFA,274220.0,18247562.0,368.0831604003906,4.716747283935547,66.5435125082051,0.0
Bulgaria,BGR,111000.0,7151567.0,216.02000427246094,4.695460319519043,64.42853153153153,0.0
Brunei,BRN,5770.0,382653.71875,332.36004638671875,5.440822601318359,66.31780220970538,0.0
Brazil,BRA,8515770.0,193165056.0,1457.7225341796875,5.586169719696045,22.683216667429956,0.0
Botswana,BWA,581730.0,2178018.5,30.3951358795166,2.4502265453338623,3.7440367524452927,0.0
Bosnia and Herzegovina,BIH,51210.0,3737767.5,172.0093536376953,4.694553852081299,72.9890158172232,0.0
Bolivia,BOL,1098580.0,10810880.0,289.0869140625,4.308069229125977,9.840776274827505,0.0
Bhutan,BTN,38393.9990234375,1487845.875,130.8396759033203,4.452145099639893,38.75204232025294,0.0
Benin,BEN,114760.0,11478744.0,647.1209106445312,5.371567249298096,100.02391077030325,0.0
Belize,BLZ,22970.0,373623.3125,21.161937713623047,2.914700746536255,16.265707988680887,0.0
Belgium,BEL,30530.0,11077707.0,835.8284301757812,6.305465221405029,362.8466098919096,0.0
Belarus,BLR,207600.0,9593039.0,897.9661254882812,5.135804653167725,46.209243737957614,0.0
Barbados,BRB,430.0,221165.796875,779.7911987304688,6.659026145935059,514.3390625,0.0
Bangladesh,BGD,147630.0,154459456.0,2482.152587890625,7.362832546234131,1046.2606245343088,0.0
Bahrain,BHR,778.000030517578,0.0,0.0,0.0,0.0,0.0
The Bahamas,BHS,13880.0,51983.01171875,34.389305114746094,3.1434106826782227,3.74517375495317,0.0
Azerbaijan,AZE,86600.0,9170376.0,1103.7940673828125,5.498202800750732,105.89348729792148,0.0
Austria,AUT,83879.00390625,8537150.0,518.472900390625,5.392772674560547,101.77934408403101,0.0
Australia,AUS,7741220.0,21793968.0,965.1852416992188,5.747226715087891,2.8153143819708006,0.0
Australia,IOA,0.0,0.0,0.0,0.0,0.0,0.0
Australia,HMD,0.0,0.0,0.0,0.0,0.0,0.0
Australia,NFK,0.0,0.0,0.0,0.0,0.0,0.0
Australia,ATC,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,ARM,29740.0,3146353.5,582.1544799804688,5.6122026443481445,105.7953429724277,0.0
Argentina,ARG,2780400.0,44400864.0,1989.2347412109375,5.373902797698975,15.969236081139405,0.0
Antigua and Barbuda,ATG,440.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,1246700.0,23690900.0,793.0247802734375,4.498755931854248,19.00288762332558,0.0
Andorra,AND,470.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,2381740.0,36392488.0,557.6405639648438,5.327700138092041,15.279790405333916,0.0
Albania,ALB,28750.0,2708729.5,437.5275573730469,5.411247253417969,94.21667826086957,0.0
Afghanistan,AFG,652860.0,32529362.0,521.6817626953125,4.896679401397705,49.82593817970162,0.0
Kashmir,KAS,0.0,0.0,0.0,0.0,0.0,0.0
Antarctica,ATA,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,SXM,34.0,0.0,0.0,0.0,0.0,0.0
